"","image","specie","group","id","mean_prim_diameter","mean_lat_diameter"
"4414","dicot-sim-497-3-20.rsml","dicot","497","3",0.07948043,0.0127844885
"4415","dicot-sim-497-4-20.rsml","dicot","497","4",0.082071744,0.012893218
"4416","dicot-sim-497-5-20.rsml","dicot","497","5",0.07974313,0.012847096
"4417","dicot-sim-497-6-20.rsml","dicot","497","6",0.0824814,0.013068424
"4418","dicot-sim-497-7-20.rsml","dicot","497","7",0.08307063,0.012842512
"4419","dicot-sim-497-8-20.rsml","dicot","497","8",0.07860179,0.012973664
"4420","dicot-sim-497-9-20.rsml","dicot","497","9",0.081013285,0.01292525
"4421","dicot-sim-498-1-20.rsml","dicot","498","1",0.035220765,0.018378062
"4422","dicot-sim-498-10-20.rsml","dicot","498","10",0.035782788,0.01796969
"4423","dicot-sim-498-2-20.rsml","dicot","498","2",0.03426341,0.017926464
"4424","dicot-sim-498-3-20.rsml","dicot","498","3",0.03527656,0.017940579
"4425","dicot-sim-498-4-20.rsml","dicot","498","4",0.035158448,0.017167881
"4426","dicot-sim-498-5-20.rsml","dicot","498","5",0.03666463,0.01770879
"4427","dicot-sim-498-6-20.rsml","dicot","498","6",0.034654472,0.017597385
"4428","dicot-sim-498-7-20.rsml","dicot","498","7",0.036823854,0.018676613
"4429","dicot-sim-498-8-20.rsml","dicot","498","8",0.035363577,0.018216431
"4430","dicot-sim-498-9-20.rsml","dicot","498","9",0.036762115,0.018086972
"4431","dicot-sim-499-1-20.rsml","dicot","499","1",0.05167034,0.012899676
"4432","dicot-sim-499-10-20.rsml","dicot","499","10",0.04878582,0.012376123
"4433","dicot-sim-499-2-20.rsml","dicot","499","2",0.04852743,0.01279035
"4434","dicot-sim-499-3-20.rsml","dicot","499","3",0.047032118,0.013262644
"4435","dicot-sim-499-4-20.rsml","dicot","499","4",0.05020385,0.011870048
"4436","dicot-sim-499-5-20.rsml","dicot","499","5",0.050302275,0.0130003365
"4437","dicot-sim-499-6-20.rsml","dicot","499","6",0.049705002,0.012440435
"4438","dicot-sim-499-7-20.rsml","dicot","499","7",0.050598867,0.012487665
"4439","dicot-sim-499-8-20.rsml","dicot","499","8",0.04788921,0.013086935
"4440","dicot-sim-499-9-20.rsml","dicot","499","9",0.049428828,0.012340548
"4441","dicot-sim-5-1-20.rsml","dicot","5","1",0.0381166,0.015177152
"4442","dicot-sim-5-10-20.rsml","dicot","5","10",0.039080646,0.014971486
"4443","dicot-sim-5-2-20.rsml","dicot","5","2",0.03601874,0.014912439
"4444","dicot-sim-5-3-20.rsml","dicot","5","3",0.037795726,0.015372006
"4445","dicot-sim-5-4-20.rsml","dicot","5","4",0.03852405,0.015086974
"4446","dicot-sim-5-5-20.rsml","dicot","5","5",0.03694643,0.015119409
"4447","dicot-sim-5-6-20.rsml","dicot","5","6",0.037885595,0.015662529
"4448","dicot-sim-5-7-20.rsml","dicot","5","7",0.038181126,0.014888907
"4449","dicot-sim-5-8-20.rsml","dicot","5","8",0.035999484,0.014783516
"4450","dicot-sim-5-9-20.rsml","dicot","5","9",0.03761293,0.015452314
"4451","dicot-sim-50-1-20.rsml","dicot","50","1",0.039448034,0.01248457
"4452","dicot-sim-50-10-20.rsml","dicot","50","10",0.03830885,0.012980256
"4453","dicot-sim-50-2-20.rsml","dicot","50","2",0.03843032,0.012267181
"4454","dicot-sim-50-3-20.rsml","dicot","50","3",0.037107505,0.012516918
"4455","dicot-sim-50-4-20.rsml","dicot","50","4",0.03768544,0.012385785
"4456","dicot-sim-50-5-20.rsml","dicot","50","5",0.038199835,0.013067546
"4457","dicot-sim-50-6-20.rsml","dicot","50","6",0.03949329,0.01370784
"4458","dicot-sim-50-7-20.rsml","dicot","50","7",0.03897535,0.012612504
"4459","dicot-sim-50-8-20.rsml","dicot","50","8",0.038689695,0.012032965
"4460","dicot-sim-50-9-20.rsml","dicot","50","9",0.038219914,0.012217332
"4461","dicot-sim-500-1-20.rsml","dicot","500","1",0.088471755,0.024588315
"4462","dicot-sim-500-10-20.rsml","dicot","500","10",0.087891504,0.024225377
"4463","dicot-sim-500-2-20.rsml","dicot","500","2",0.08982109,0.024147252
"4464","dicot-sim-500-3-20.rsml","dicot","500","3",0.085743,0.024336457
"4465","dicot-sim-500-4-20.rsml","dicot","500","4",0.08963428,0.02383893
"4466","dicot-sim-500-5-20.rsml","dicot","500","5",0.08844344,0.02508858
"4467","dicot-sim-500-6-20.rsml","dicot","500","6",0.08650858,0.02374064
"4468","dicot-sim-500-7-20.rsml","dicot","500","7",0.08905742,0.024561552
"4469","dicot-sim-500-8-20.rsml","dicot","500","8",0.08725912,0.024348399
"4470","dicot-sim-500-9-20.rsml","dicot","500","9",0.08612432,0.024691937
"4471","dicot-sim-51-1-20.rsml","dicot","51","1",0.065477796,0.018447628
"4472","dicot-sim-51-10-20.rsml","dicot","51","10",0.06363433,0.017846288
"4473","dicot-sim-51-2-20.rsml","dicot","51","2",0.066176645,0.018581131
"4474","dicot-sim-51-3-20.rsml","dicot","51","3",0.06074264,0.017805705
"4475","dicot-sim-51-4-20.rsml","dicot","51","4",0.0601868,0.017667571
"4476","dicot-sim-51-5-20.rsml","dicot","51","5",0.06475593,0.018584285
"4477","dicot-sim-51-6-20.rsml","dicot","51","6",0.064953126,0.018298963
"4478","dicot-sim-51-7-20.rsml","dicot","51","7",0.061342068,0.01860257
"4479","dicot-sim-51-8-20.rsml","dicot","51","8",0.062258653,0.018051513
"4480","dicot-sim-51-9-20.rsml","dicot","51","9",0.060274214,0.017623713
"4481","dicot-sim-52-1-20.rsml","dicot","52","1",0.048434563,0.011949865
"4482","dicot-sim-52-10-20.rsml","dicot","52","10",0.050827537,0.01193885
"4483","dicot-sim-52-2-20.rsml","dicot","52","2",0.05165736,0.011994372
"4484","dicot-sim-52-3-20.rsml","dicot","52","3",0.049900834,0.012050271
"4485","dicot-sim-52-4-20.rsml","dicot","52","4",0.049539246,0.01175586
"4486","dicot-sim-52-5-20.rsml","dicot","52","5",0.047740094,0.011512436
"4487","dicot-sim-52-6-20.rsml","dicot","52","6",0.047441084,0.011706638
"4488","dicot-sim-52-7-20.rsml","dicot","52","7",0.046840854,0.011906809
"4489","dicot-sim-52-8-20.rsml","dicot","52","8",0.050718885,0.011978972
"4490","dicot-sim-52-9-20.rsml","dicot","52","9",0.051040098,0.011854979
"4491","dicot-sim-53-1-13.rsml","dicot","53","1",0.1620066,0.043300174
"4492","dicot-sim-53-10-14.rsml","dicot","53","10",0.168715,0.043791074
"4493","dicot-sim-53-2-13.rsml","dicot","53","2",0.16596214,0.045590438
"4494","dicot-sim-53-3-13.rsml","dicot","53","3",0.16997856,0.045352116
"4495","dicot-sim-53-4-14.rsml","dicot","53","4",0.18407913,0.0435977
"4496","dicot-sim-53-5-13.rsml","dicot","53","5",0.15944195,0.042937454
"4497","dicot-sim-53-6-13.rsml","dicot","53","6",0.16750714,0.046481773
"4498","dicot-sim-53-7-13.rsml","dicot","53","7",0.1698832,0.043480996
"4499","dicot-sim-53-8-13.rsml","dicot","53","8",0.16584918,0.043810315
"4500","dicot-sim-53-9-13.rsml","dicot","53","9",0.15320852,0.041579515
"4501","dicot-sim-54-1-20.rsml","dicot","54","1",0.045759425,0.017110264
"4502","dicot-sim-54-10-20.rsml","dicot","54","10",0.04688305,0.017205456
"4503","dicot-sim-54-2-20.rsml","dicot","54","2",0.045975614,0.01722989
"4504","dicot-sim-54-3-20.rsml","dicot","54","3",0.047081422,0.017522557
"4505","dicot-sim-54-4-20.rsml","dicot","54","4",0.04697327,0.01698873
"4506","dicot-sim-54-5-20.rsml","dicot","54","5",0.047617007,0.017380659
"4507","dicot-sim-54-6-20.rsml","dicot","54","6",0.045758545,0.017409118
"4508","dicot-sim-54-7-20.rsml","dicot","54","7",0.04848912,0.017370379
"4509","dicot-sim-54-8-20.rsml","dicot","54","8",0.045952,0.01742099
"4510","dicot-sim-54-9-20.rsml","dicot","54","9",0.046446484,0.017170819
"4511","dicot-sim-55-1-20.rsml","dicot","55","1",0.049852557,0.018695666
"4512","dicot-sim-55-10-20.rsml","dicot","55","10",0.05022618,0.020449767
"4513","dicot-sim-55-2-20.rsml","dicot","55","2",0.049673438,0.020282388
"4514","dicot-sim-55-3-20.rsml","dicot","55","3",0.051725093,0.019930951
"4515","dicot-sim-55-4-20.rsml","dicot","55","4",0.051965326,0.020639844
"4516","dicot-sim-55-5-20.rsml","dicot","55","5",0.051463608,0.019394144
"4517","dicot-sim-55-6-20.rsml","dicot","55","6",0.051185284,0.019733068
"4518","dicot-sim-55-7-20.rsml","dicot","55","7",0.050022595,0.018936612
"4519","dicot-sim-55-8-20.rsml","dicot","55","8",0.052082073,0.02057607
"4520","dicot-sim-55-9-20.rsml","dicot","55","9",0.050670348,0.01845959
"4521","dicot-sim-56-1-20.rsml","dicot","56","1",0.035314504,0.015369044
"4522","dicot-sim-56-10-20.rsml","dicot","56","10",0.03660065,0.015518085
"4523","dicot-sim-56-2-20.rsml","dicot","56","2",0.03805967,0.014971074
"4524","dicot-sim-56-3-20.rsml","dicot","56","3",0.037710577,0.014464306
"4525","dicot-sim-56-4-20.rsml","dicot","56","4",0.035682544,0.015878282
"4526","dicot-sim-56-5-20.rsml","dicot","56","5",0.039474946,0.015324108
"4527","dicot-sim-56-6-20.rsml","dicot","56","6",0.038076207,0.015156799
"4528","dicot-sim-56-7-20.rsml","dicot","56","7",0.035842963,0.014861425
"4529","dicot-sim-56-8-20.rsml","dicot","56","8",0.03589253,0.015405719
"4530","dicot-sim-56-9-20.rsml","dicot","56","9",0.03426298,0.014993242
"4531","dicot-sim-57-1-20.rsml","dicot","57","1",0.12399688,0.012477916
"4532","dicot-sim-57-10-20.rsml","dicot","57","10",0.12148947,0.012552115
"4533","dicot-sim-57-2-20.rsml","dicot","57","2",0.11941757,0.012314023
"4534","dicot-sim-57-3-20.rsml","dicot","57","3",0.12615481,0.012321169
"4535","dicot-sim-57-4-20.rsml","dicot","57","4",0.12495046,0.012377896
"4536","dicot-sim-57-5-20.rsml","dicot","57","5",0.12588574,0.012345871
"4537","dicot-sim-57-6-20.rsml","dicot","57","6",0.12152975,0.012241618
"4538","dicot-sim-57-7-20.rsml","dicot","57","7",0.1234233,0.012248008
"4539","dicot-sim-57-8-20.rsml","dicot","57","8",0.12124273,0.012290602
"4540","dicot-sim-57-9-20.rsml","dicot","57","9",0.121224985,0.012106425
"4541","dicot-sim-58-1-20.rsml","dicot","58","1",0.08297447,0.02223164
"4542","dicot-sim-58-10-20.rsml","dicot","58","10",0.08660018,0.023480788
"4543","dicot-sim-58-2-20.rsml","dicot","58","2",0.08406215,0.023068808
"4544","dicot-sim-58-3-20.rsml","dicot","58","3",0.08704803,0.023011476
"4545","dicot-sim-58-4-20.rsml","dicot","58","4",0.08755591,0.023265222
"4546","dicot-sim-58-5-20.rsml","dicot","58","5",0.08689559,0.02335704
"4547","dicot-sim-58-6-20.rsml","dicot","58","6",0.084154174,0.022676542
"4548","dicot-sim-58-7-20.rsml","dicot","58","7",0.08761354,0.023119872
"4549","dicot-sim-58-8-20.rsml","dicot","58","8",0.0848497,0.023474231
"4550","dicot-sim-58-9-20.rsml","dicot","58","9",0.08267815,0.023605144
"4551","dicot-sim-59-1-20.rsml","dicot","59","1",0.041775297,0.015000407
"4552","dicot-sim-59-10-20.rsml","dicot","59","10",0.037838504,0.014616538
"4553","dicot-sim-59-2-20.rsml","dicot","59","2",0.04254844,0.01475654
"4554","dicot-sim-59-3-20.rsml","dicot","59","3",0.039910607,0.015423772
"4555","dicot-sim-59-4-20.rsml","dicot","59","4",0.03953849,0.01475496
"4556","dicot-sim-59-5-20.rsml","dicot","59","5",0.043608747,0.015248653
"4557","dicot-sim-59-6-20.rsml","dicot","59","6",0.04040481,0.014991839
"4558","dicot-sim-59-7-20.rsml","dicot","59","7",0.04159676,0.015516849
"4559","dicot-sim-59-8-20.rsml","dicot","59","8",0.042491764,0.015430046
"4560","dicot-sim-59-9-20.rsml","dicot","59","9",0.03995812,0.0155402785
"4561","dicot-sim-6-1-18.rsml","dicot","6","1",0.11906296,0.023336194
"4562","dicot-sim-6-10-18.rsml","dicot","6","10",0.12348833,0.023262242
"4563","dicot-sim-6-2-18.rsml","dicot","6","2",0.12746128,0.023228241
"4564","dicot-sim-6-3-18.rsml","dicot","6","3",0.12033338,0.024064833
"4565","dicot-sim-6-4-18.rsml","dicot","6","4",0.12923767,0.02401346
"4566","dicot-sim-6-5-18.rsml","dicot","6","5",0.1252345,0.023748385
"4567","dicot-sim-6-6-18.rsml","dicot","6","6",0.123157375,0.023415098
"4568","dicot-sim-6-7-18.rsml","dicot","6","7",0.12318635,0.023726495
"4569","dicot-sim-6-8-18.rsml","dicot","6","8",0.12555447,0.023839183
"4570","dicot-sim-6-9-18.rsml","dicot","6","9",0.12715963,0.023975955
"4571","dicot-sim-60-1-20.rsml","dicot","60","1",0.13949677,0.035065345
"4572","dicot-sim-60-10-20.rsml","dicot","60","10",0.14820975,0.035691023
"4573","dicot-sim-60-2-20.rsml","dicot","60","2",0.1503124,0.0382109
"4574","dicot-sim-60-3-20.rsml","dicot","60","3",0.14830849,0.037640776
"4575","dicot-sim-60-4-20.rsml","dicot","60","4",0.14496697,0.036031254
"4576","dicot-sim-60-5-20.rsml","dicot","60","5",0.14748645,0.034697935
"4577","dicot-sim-60-6-20.rsml","dicot","60","6",0.14339009,0.03742269
"4578","dicot-sim-60-7-20.rsml","dicot","60","7",0.14159398,0.036737844
"4579","dicot-sim-60-8-20.rsml","dicot","60","8",0.13683605,0.036882833
"4580","dicot-sim-60-9-20.rsml","dicot","60","9",0.14383233,0.038445503
"4581","dicot-sim-61-1-20.rsml","dicot","61","1",0.060638864,0.017051797
"4582","dicot-sim-61-10-20.rsml","dicot","61","10",0.06382639,0.017281182
"4583","dicot-sim-61-2-20.rsml","dicot","61","2",0.06490683,0.017888153
"4584","dicot-sim-61-3-20.rsml","dicot","61","3",0.06070674,0.016744442
"4585","dicot-sim-61-4-20.rsml","dicot","61","4",0.06307417,0.016823951
"4586","dicot-sim-61-5-20.rsml","dicot","61","5",0.06228853,0.018016448
"4587","dicot-sim-61-6-20.rsml","dicot","61","6",0.06191393,0.016929172
"4588","dicot-sim-61-7-20.rsml","dicot","61","7",0.0626723,0.017142318
"4589","dicot-sim-61-8-20.rsml","dicot","61","8",0.06445561,0.018401433
"4590","dicot-sim-61-9-20.rsml","dicot","61","9",0.06053413,0.01779141
"4591","dicot-sim-62-1-20.rsml","dicot","62","1",0.039806627,0.017234517
"4592","dicot-sim-62-10-20.rsml","dicot","62","10",0.0388189,0.0172122
"4593","dicot-sim-62-2-20.rsml","dicot","62","2",0.041410133,0.01753068
"4594","dicot-sim-62-3-20.rsml","dicot","62","3",0.04177462,0.017803755
"4595","dicot-sim-62-4-20.rsml","dicot","62","4",0.0385732,0.01731317
"4596","dicot-sim-62-5-20.rsml","dicot","62","5",0.037892796,0.016936066
"4597","dicot-sim-62-6-20.rsml","dicot","62","6",0.04066195,0.016799092
"4598","dicot-sim-62-7-20.rsml","dicot","62","7",0.03899558,0.017068993
"4599","dicot-sim-62-8-20.rsml","dicot","62","8",0.03961828,0.017295241
"4600","dicot-sim-62-9-20.rsml","dicot","62","9",0.040929105,0.017107839
"4601","dicot-sim-63-1-13.rsml","dicot","63","1",0.28976932,0.063908294
"4602","dicot-sim-63-10-13.rsml","dicot","63","10",0.3156574,0.06700901
"4603","dicot-sim-63-2-13.rsml","dicot","63","2",0.32327354,0.068546884
"4604","dicot-sim-63-3-13.rsml","dicot","63","3",0.2795751,0.062432114
"4605","dicot-sim-63-4-13.rsml","dicot","63","4",0.314097,0.06876223
"4606","dicot-sim-63-5-13.rsml","dicot","63","5",0.30534595,0.069818564
"4607","dicot-sim-63-6-13.rsml","dicot","63","6",0.30424112,0.0678561
"4608","dicot-sim-63-7-12.rsml","dicot","63","7",0.240306,0.06089917
"4609","dicot-sim-63-8-12.rsml","dicot","63","8",0.27649072,0.06772274
"4610","dicot-sim-63-9-13.rsml","dicot","63","9",0.2959363,0.0715141
"4611","dicot-sim-64-1-20.rsml","dicot","64","1",0.041981004,0.017484935
"4612","dicot-sim-64-10-20.rsml","dicot","64","10",0.04467733,0.016917426
"4613","dicot-sim-64-2-20.rsml","dicot","64","2",0.044634216,0.017845036
"4614","dicot-sim-64-3-20.rsml","dicot","64","3",0.043197617,0.017937329
"4615","dicot-sim-64-4-20.rsml","dicot","64","4",0.04502448,0.018379794
"4616","dicot-sim-64-5-20.rsml","dicot","64","5",0.041193496,0.017528595
"4617","dicot-sim-64-6-20.rsml","dicot","64","6",0.04184532,0.01765902
"4618","dicot-sim-64-7-20.rsml","dicot","64","7",0.041616928,0.017204745
"4619","dicot-sim-64-8-20.rsml","dicot","64","8",0.04062206,0.018355643
"4620","dicot-sim-64-9-20.rsml","dicot","64","9",0.042035613,0.017296184
"4621","dicot-sim-65-1-20.rsml","dicot","65","1",0.09191984,0.031197112
"4622","dicot-sim-65-10-20.rsml","dicot","65","10",0.090373464,0.029560681
"4623","dicot-sim-65-2-20.rsml","dicot","65","2",0.10264007,0.031115357
"4624","dicot-sim-65-3-20.rsml","dicot","65","3",0.1016044,0.029687414
"4625","dicot-sim-65-4-20.rsml","dicot","65","4",0.09850679,0.030741239
"4626","dicot-sim-65-5-20.rsml","dicot","65","5",0.10325719,0.030581199
"4627","dicot-sim-65-6-20.rsml","dicot","65","6",0.09872593,0.03047561
"4628","dicot-sim-65-7-20.rsml","dicot","65","7",0.10129993,0.030233594
"4629","dicot-sim-65-8-20.rsml","dicot","65","8",0.10222138,0.030561628
"4630","dicot-sim-65-9-20.rsml","dicot","65","9",0.104374126,0.030780504
"4631","dicot-sim-66-1-20.rsml","dicot","66","1",0.06399058,0.01955762
"4632","dicot-sim-66-10-20.rsml","dicot","66","10",0.061661426,0.01925223
"4633","dicot-sim-66-2-20.rsml","dicot","66","2",0.06542429,0.01928529
"4634","dicot-sim-66-3-20.rsml","dicot","66","3",0.06396399,0.019724589
"4635","dicot-sim-66-4-20.rsml","dicot","66","4",0.064073086,0.019791009
"4636","dicot-sim-66-5-20.rsml","dicot","66","5",0.063341156,0.020117618
"4637","dicot-sim-66-6-20.rsml","dicot","66","6",0.064394854,0.020337122
"4638","dicot-sim-66-7-20.rsml","dicot","66","7",0.06496705,0.019566411
"4639","dicot-sim-66-8-20.rsml","dicot","66","8",0.061696254,0.019310713
"4640","dicot-sim-66-9-20.rsml","dicot","66","9",0.06177808,0.019587327
"4641","dicot-sim-67-1-20.rsml","dicot","67","1",0.054115776,0.021672644
"4642","dicot-sim-67-10-20.rsml","dicot","67","10",0.051705107,0.020939706
"4643","dicot-sim-67-2-20.rsml","dicot","67","2",0.052208416,0.02250745
"4644","dicot-sim-67-3-20.rsml","dicot","67","3",0.05462136,0.022208676
"4645","dicot-sim-67-4-20.rsml","dicot","67","4",0.049559765,0.0214195
"4646","dicot-sim-67-5-20.rsml","dicot","67","5",0.053256094,0.021794
"4647","dicot-sim-67-6-20.rsml","dicot","67","6",0.050807133,0.021760667
"4648","dicot-sim-67-7-20.rsml","dicot","67","7",0.05181397,0.022271281
"4649","dicot-sim-67-8-20.rsml","dicot","67","8",0.051883653,0.021481808
"4650","dicot-sim-67-9-20.rsml","dicot","67","9",0.04891343,0.022117635
"4651","dicot-sim-68-1-20.rsml","dicot","68","1",0.1735853,0.033945795
"4652","dicot-sim-68-10-20.rsml","dicot","68","10",0.16488779,0.03448329
"4653","dicot-sim-68-2-20.rsml","dicot","68","2",0.17267592,0.03499982
"4654","dicot-sim-68-3-20.rsml","dicot","68","3",0.1653965,0.033138454
"4655","dicot-sim-68-4-20.rsml","dicot","68","4",0.17519407,0.03585892
"4656","dicot-sim-68-5-20.rsml","dicot","68","5",0.16469179,0.034397233
"4657","dicot-sim-68-6-20.rsml","dicot","68","6",0.17108491,0.035144787
"4658","dicot-sim-68-7-20.rsml","dicot","68","7",0.1720212,0.033701226
"4659","dicot-sim-68-8-20.rsml","dicot","68","8",0.17565224,0.035364874
"4660","dicot-sim-68-9-20.rsml","dicot","68","9",0.17231531,0.03664238
"4661","dicot-sim-69-1-20.rsml","dicot","69","1",0.07968635,0.020605817
"4662","dicot-sim-69-10-20.rsml","dicot","69","10",0.07872134,0.020996809
"4663","dicot-sim-69-2-20.rsml","dicot","69","2",0.08451383,0.020799123
"4664","dicot-sim-69-3-20.rsml","dicot","69","3",0.08210744,0.020758469
"4665","dicot-sim-69-4-20.rsml","dicot","69","4",0.08216782,0.021178301
"4666","dicot-sim-69-5-20.rsml","dicot","69","5",0.07837668,0.020523816
"4667","dicot-sim-69-6-20.rsml","dicot","69","6",0.07609809,0.020320065
"4668","dicot-sim-69-7-20.rsml","dicot","69","7",0.07823872,0.020463722
"4669","dicot-sim-69-8-20.rsml","dicot","69","8",0.077529125,0.020650877
"4670","dicot-sim-69-9-20.rsml","dicot","69","9",0.07865101,0.020645507
"4671","dicot-sim-7-1-20.rsml","dicot","7","1",0.061611135,0.017997256
"4672","dicot-sim-7-10-20.rsml","dicot","7","10",0.06496653,0.017741524
"4673","dicot-sim-7-2-20.rsml","dicot","7","2",0.06361834,0.018326502
"4674","dicot-sim-7-3-20.rsml","dicot","7","3",0.062379424,0.017340422
"4675","dicot-sim-7-4-20.rsml","dicot","7","4",0.06195476,0.017297992
"4676","dicot-sim-7-5-20.rsml","dicot","7","5",0.0675971,0.017874377
"4677","dicot-sim-7-6-20.rsml","dicot","7","6",0.062882245,0.017761506
"4678","dicot-sim-7-7-20.rsml","dicot","7","7",0.06404191,0.017760443
"4679","dicot-sim-7-8-20.rsml","dicot","7","8",0.058929812,0.01718243
"4680","dicot-sim-7-9-20.rsml","dicot","7","9",0.06280459,0.017744275
"4681","dicot-sim-70-1-20.rsml","dicot","70","1",0.15842937,0.035937466
"4682","dicot-sim-70-10-20.rsml","dicot","70","10",0.16083984,0.035721768
"4683","dicot-sim-70-2-20.rsml","dicot","70","2",0.15604693,0.0369027
"4684","dicot-sim-70-3-20.rsml","dicot","70","3",0.15934995,0.03455175
"4685","dicot-sim-70-4-20.rsml","dicot","70","4",0.15518294,0.034067478
"4686","dicot-sim-70-5-20.rsml","dicot","70","5",0.15484828,0.03604935
"4687","dicot-sim-70-6-20.rsml","dicot","70","6",0.15467349,0.036887486
