"","image","tot_root_length","width","depth","direction","n_primary","tot_prim_length","mean_prim_length","mean_prim_diameter","mean_lat_density","n_laterals","tot_lat_length","mean_lat_length","mean_lat_diameter","mean_lat_angle","tree_size","tree_magnitude","tree_altitude","tree_index","specie","group","id"
"4611","dicot-sim-64-1-20.rsml",29.258604,2.1082,17.492132,2.1912494,1,17,17.999384,0.041981004,1.1100154,10,5,1.1259216,0.017484935,41.046722,21,11,11,1,"dicot","64","1"
"4612","dicot-sim-64-10-20.rsml",30.69589,2.0997334,17.492132,2.3098884,1,17,17.999666,0.04467733,1.0334624,9,7,1.4106919,0.016917426,42.698013,19,10,10,1,"dicot","64","10"
"4613","dicot-sim-64-2-20.rsml",31.243193,2.0658667,17.492132,2.1369004,1,17,17.999708,0.044634216,1.3118268,13,6,1.0187297,0.017845036,32.56318,27,14,14,1,"dicot","64","2"
"4614","dicot-sim-64-3-20.rsml",29.22044,1.9812,17.492132,2.145961,1,17,17.999968,0.043197617,1.077355,11,4,1.0200431,0.017937329,35.579628,23,12,12,1,"dicot","64","3"
"4615","dicot-sim-64-4-20.rsml",32.493793,1.5409334,17.492132,2.2125952,1,17,17.999918,0.04502448,1.4568814,14,5,1.035277,0.018379794,33.777912,29,15,15,1,"dicot","64","4"
"4616","dicot-sim-64-5-20.rsml",33.64587,2.5315332,17.492132,2.1770575,1,17,17.99981,0.041193496,1.3875052,10,10,1.5646065,0.017528595,45.178734,21,11,11,1,"dicot","64","5"
"4617","dicot-sim-64-6-20.rsml",38.617943,2.2352,17.492132,2.265621,1,17,17.999668,0.04184532,1.3661774,16,9,1.2886423,0.01765902,37.251263,33,17,17,1,"dicot","64","6"
"4618","dicot-sim-64-7-20.rsml",32.476974,1.7526,17.492132,2.2365046,1,17,17.999968,0.041616928,1.7266688,14,4,1.0340719,0.017204745,44.31979,29,15,15,1,"dicot","64","7"
"4619","dicot-sim-64-8-20.rsml",25.853413,0.8382,17.492132,2.1349032,1,17,17.999054,0.04062206,0.85936904,8,4,0.98179483,0.018355643,28.864872,17,9,9,1,"dicot","64","8"
"4620","dicot-sim-64-9-20.rsml",33.9474,2.8109334,17.492132,2.412773,1,17,17.999971,0.042035613,1.2109109,12,9,1.3289521,0.017296184,38.795383,25,13,13,1,"dicot","64","9"
"4621","dicot-sim-65-1-20.rsml",102.82278,7.5692,16.9926,2.3673375,1,17,17.498867,0.09191984,2.9757082,38,63,2.2453663,0.031197112,56.845715,77,39,39,1,"dicot","65","1"
"4622","dicot-sim-65-10-20.rsml",89.71972,6.8918667,16.9926,2.3787005,1,17,17.5,0.090373464,2.5839386,33,51,2.1884766,0.029560681,52.332703,67,34,34,1,"dicot","65","10"
"4623","dicot-sim-65-2-20.rsml",127.83148,8.644466,16.9926,2.406624,1,17,17.499077,0.10264007,3.420403,42,85,2.626962,0.031115357,55.412575,85,43,43,1,"dicot","65","2"
"4624","dicot-sim-65-3-20.rsml",106.46779,6.5024,16.9926,2.3641865,1,17,17.499973,0.1016044,3.2886572,42,67,2.1182814,0.029687414,48.628975,85,43,43,1,"dicot","65","3"
"4625","dicot-sim-65-4-20.rsml",119.220665,7.0273333,16.9926,2.3727074,1,17,17.498693,0.09850679,2.8974385,37,81,2.7492425,0.030741239,58.01321,75,38,38,1,"dicot","65","4"
"4626","dicot-sim-65-5-20.rsml",106.40211,6.223,16.9926,2.2127838,1,17,17.499025,0.10325719,3.4455135,44,64,2.0205245,0.030581199,48.819668,89,45,45,1,"dicot","65","5"
"4627","dicot-sim-65-6-20.rsml",123.50423,7.7469997,16.9926,2.1681697,1,17,17.499533,0.09872593,3.0131218,37,83,2.8649917,0.03047561,53.614845,75,38,38,1,"dicot","65","6"
"4628","dicot-sim-65-7-20.rsml",107.13334,7.8316665,16.9926,2.3279245,1,17,17.499866,0.10129993,3.3669856,43,66,2.0844998,0.030233594,46.80611,87,44,44,1,"dicot","65","7"
"4629","dicot-sim-65-8-20.rsml",126.39749,6.9342,16.9926,2.2864707,1,17,17.49946,0.10222138,3.523702,45,82,2.419956,0.030561628,55.156208,91,46,46,1,"dicot","65","8"
"4630","dicot-sim-65-9-20.rsml",127.392006,8.0602665,16.9926,2.2071345,1,17,17.499966,0.104374126,3.6018639,46,84,2.3889573,0.030780504,49.133507,93,47,47,1,"dicot","65","9"
"4631","dicot-sim-66-1-20.rsml",49.96259,2.2606,14.994467,2.398229,1,15,15.499705,0.06399058,2.7061985,32,18,1.0769649,0.01955762,42.124573,65,33,33,1,"dicot","66","1"
"4632","dicot-sim-66-10-20.rsml",48.050564,2.3622,14.994467,2.262918,1,15,15.49992,0.061661426,3.1344857,31,16,1.0500206,0.01925223,44.10043,63,32,32,1,"dicot","66","10"
"4633","dicot-sim-66-2-20.rsml",59.038227,2.5484667,14.994467,2.2122133,1,15,15.499982,0.06542429,3.2981021,39,22,1.1163652,0.01928529,45.21171,79,40,40,1,"dicot","66","2"
"4634","dicot-sim-66-3-20.rsml",47.251442,1.8795999,14.994467,2.255791,1,15,15.499811,0.06396399,2.9183946,32,10,0.9922381,0.019724589,48.673317,65,33,33,1,"dicot","66","3"
"4635","dicot-sim-66-4-20.rsml",49.726444,1.905,14.994467,2.2201755,1,15,15.49974,0.064073086,3.3367107,33,14,1.0371732,0.019791009,45.860767,67,34,34,1,"dicot","66","4"
"4636","dicot-sim-66-5-20.rsml",42.28456,2.2098,14.994467,2.2833002,1,15,15.499903,0.063341156,2.457229,28,9,0.9565951,0.020117618,42.3237,57,29,29,1,"dicot","66","5"
"4637","dicot-sim-66-6-20.rsml",46.40758,1.6933333,14.994467,2.343618,1,15,15.499992,0.064394854,2.6833637,30,15,1.030253,0.020337122,41.32698,61,31,31,1,"dicot","66","6"
"4638","dicot-sim-66-7-20.rsml",50.29697,1.8795999,14.994467,2.2737205,1,15,15.499941,0.06496705,3.4883742,36,14,0.966584,0.019566411,40.98736,73,37,37,1,"dicot","66","7"
"4639","dicot-sim-66-8-20.rsml",49.556293,2.0743332,14.994467,2.3114357,1,15,15.499837,0.061696254,3.159304,36,13,0.9460126,0.019310713,39.10725,73,37,37,1,"dicot","66","8"
"4640","dicot-sim-66-9-20.rsml",46.0063,1.8626666,14.994467,2.3043368,1,15,15.499733,0.06177808,2.951725,33,12,0.9244417,0.019587327,45.26807,67,34,34,1,"dicot","66","9"
"4641","dicot-sim-67-1-20.rsml",65.84345,2.4976666,15.993533,2.2738028,1,16,16.49994,0.054115776,1.9995347,22,37,2.2428868,0.021672644,23.00719,45,23,23,1,"dicot","67","1"
"4642","dicot-sim-67-10-20.rsml",52.506905,2.0658667,15.993533,2.2494226,1,16,16.499912,0.051705107,1.5304377,18,25,2.0003884,0.020939706,23.750097,37,19,19,1,"dicot","67","10"
"4643","dicot-sim-67-2-20.rsml",62.720417,2.4722667,15.993533,2.2466671,1,16,16.5,0.052208416,1.8705258,22,32,2.100928,0.02250745,25.858824,45,23,23,1,"dicot","67","2"
"4644","dicot-sim-67-3-20.rsml",59.50098,2.0489333,15.993533,2.2491527,1,16,16.499624,0.05462136,1.9555912,23,27,1.8696243,0.022208676,26.674057,47,24,24,1,"dicot","67","3"
"4645","dicot-sim-67-4-20.rsml",59.17283,2.2436666,15.993533,2.396096,1,16,16.499989,0.049559765,2.1813035,24,27,1.7780352,0.0214195,26.945852,49,25,25,1,"dicot","67","4"
"4646","dicot-sim-67-5-20.rsml",68.89226,2.6246667,15.993533,2.3118227,1,16,16.499924,0.053256094,2.1086018,24,37,2.1830137,0.021794,29.791075,49,25,25,1,"dicot","67","5"
"4647","dicot-sim-67-6-20.rsml",66.79734,2.5484667,15.993533,2.3334095,1,16,16.499666,0.050807133,2.1813312,24,35,2.0957365,0.021760667,21.964333,49,25,25,1,"dicot","67","6"
"4648","dicot-sim-67-7-20.rsml",62.858055,2.5484667,15.993533,2.2850313,1,16,16.499767,0.05181397,1.8826791,20,35,2.3179142,0.022271281,23.753078,41,21,21,1,"dicot","67","7"
"4649","dicot-sim-67-8-20.rsml",62.113655,2.5992665,15.993533,2.2587178,1,16,16.499895,0.051883653,1.700488,20,34,2.280688,0.021481808,24.943884,41,21,21,1,"dicot","67","8"
"4650","dicot-sim-67-9-20.rsml",55.088852,2.286,15.993533,2.2592509,1,16,16.49968,0.04891343,1.8670008,17,29,2.2699513,0.022117635,22.573267,35,18,18,1,"dicot","67","9"
"4651","dicot-sim-68-1-20.rsml",208.22188,3.4882667,18.499666,2.2886367,1,18,18.999987,0.1735853,5.9110055,92,135,2.0567596,0.033945795,35.411358,185,93,93,1,"dicot","68","1"
"4652","dicot-sim-68-10-20.rsml",196.831,4.0301332,18.499666,2.337493,1,18,18.9999,0.16488779,5.7182875,89,126,1.9981023,0.03448329,35.408974,179,90,90,1,"dicot","68","10"
"4653","dicot-sim-68-2-20.rsml",224.63138,3.8862,18.499666,2.3070827,1,18,18.999905,0.17267592,6.2030845,99,153,2.0770853,0.03499982,37.161156,199,100,100,1,"dicot","68","2"
"4654","dicot-sim-68-3-20.rsml",195.9795,3.4798,18.4912,2.2814946,1,18,18.999784,0.1653965,5.9524984,95,123,1.8629444,0.033138454,34.988987,191,96,96,1,"dicot","68","3"
"4655","dicot-sim-68-4-20.rsml",225.02628,3.5898666,18.4912,2.2538614,1,18,18.999624,0.17519407,5.9753585,93,150,2.2153401,0.03585892,34.997322,187,94,94,1,"dicot","68","4"
"4656","dicot-sim-68-5-20.rsml",188.0548,3.3189332,18.4912,2.2857454,1,18,18.999853,0.16469179,5.6540403,88,117,1.9210788,0.034397233,33.208656,177,89,89,1,"dicot","68","5"
"4657","dicot-sim-68-6-20.rsml",198.36464,3.6237333,18.499666,2.2613018,1,18,18.999788,0.17108491,5.7183285,89,130,2.0153356,0.035144787,33.972214,179,90,90,1,"dicot","68","6"
"4658","dicot-sim-68-7-20.rsml",211.6997,3.7930665,18.4912,2.345706,1,18,18.999802,0.1720212,5.8169174,89,139,2.165167,0.033701226,33.95819,179,90,90,1,"dicot","68","7"
"4659","dicot-sim-68-8-20.rsml",215.24722,3.7422667,18.499666,2.2301054,1,19,19,0.17565224,5.8124847,92,141,2.1331217,0.035364874,34.787872,185,93,93,1,"dicot","68","8"
"4660","dicot-sim-68-9-20.rsml",213.71812,3.8777332,18.499666,2.2847478,1,18,18.999998,0.17231531,6.1559205,95,143,2.0496645,0.03664238,33.42311,191,96,96,1,"dicot","68","9"
"4661","dicot-sim-69-1-20.rsml",205.3255,3.7846,27.999266,2.2523909,1,28,28.499989,0.07968635,2.8039827,70,135,2.5260787,0.020605817,28.608915,141,71,71,1,"dicot","69","1"
"4662","dicot-sim-69-10-20.rsml",209.28778,3.3443334,27.999266,2.2882524,1,28,28.499998,0.07872134,2.8151088,69,139,2.6201124,0.020996809,30.700453,139,70,70,1,"dicot","69","10"
"4663","dicot-sim-69-2-20.rsml",223.96051,3.8946667,27.999266,2.2556052,1,28,28.49967,0.08451383,2.9642298,74,148,2.6413627,0.020799123,30.734976,149,75,75,1,"dicot","69","2"
"4664","dicot-sim-69-3-20.rsml",213.15723,3.5052,27.999266,2.315313,1,28,28.49977,0.08210744,2.8039954,70,145,2.6379645,0.020758469,30.406996,141,71,71,1,"dicot","69","3"
"4665","dicot-sim-69-4-20.rsml",211.34827,3.6745334,27.999266,2.2606344,1,28,28.49999,0.08216782,2.8151088,69,140,2.6499746,0.021178301,27.614985,139,70,70,1,"dicot","69","4"
"4666","dicot-sim-69-5-20.rsml",205.98878,3.302,27.999266,2.289234,1,28,28.499855,0.07837668,2.9375093,72,131,2.465124,0.020523816,31.028744,145,73,73,1,"dicot","69","5"
"4667","dicot-sim-69-6-20.rsml",196.58194,3.5475333,27.999266,2.2523167,1,28,28.499985,0.07609809,2.8039825,70,122,2.4011712,0.020320065,35.61315,141,71,71,1,"dicot","69","6"
"4668","dicot-sim-69-7-20.rsml",210.76009,3.9454665,27.999266,2.337386,1,28,28.499998,0.07823872,2.8840954,72,135,2.53139,0.020463722,31.194654,145,73,73,1,"dicot","69","7"
"4669","dicot-sim-69-8-20.rsml",208.95142,3.3697333,27.999266,2.2768273,1,28,28.499651,0.077529125,2.763945,69,136,2.6152434,0.020650877,31.44345,139,70,70,1,"dicot","69","8"
"4670","dicot-sim-69-9-20.rsml",171.28372,3.1580665,27.999266,2.2738092,1,28,28.499641,0.07865101,2.529528,62,109,2.3029687,0.020645507,31.738785,125,63,63,1,"dicot","69","9"
"4671","dicot-sim-7-1-20.rsml",103.41065,4.6058664,22.995466,2.206276,1,23,23.49977,0.061611135,2.153522,38,59,2.1029177,0.017997256,37.6071,77,39,39,1,"dicot","7","1"
"4672","dicot-sim-7-10-20.rsml",107.21468,3.9878,22.995466,2.2830665,1,23,23.499937,0.06496653,2.5004852,47,55,1.7811646,0.017741524,39.288475,95,48,48,1,"dicot","7","10"
"4673","dicot-sim-7-2-20.rsml",105.963104,4.2418,22.995466,2.2856255,1,23,23.49993,0.06361834,2.074871,39,61,2.1144404,0.018326502,38.880344,79,40,40,1,"dicot","7","2"
"4674","dicot-sim-7-3-20.rsml",104.65307,3.7591999,22.995466,2.2462065,1,23,23.499521,0.062379424,2.3353636,43,61,1.8872919,0.017340422,33.600388,87,44,44,1,"dicot","7","3"
"4675","dicot-sim-7-4-20.rsml",114.29935,3.7930665,22.995466,2.251933,1,23,23.499968,0.06195476,2.500482,47,63,1.9319018,0.017297992,38.055496,95,48,48,1,"dicot","7","4"
"4676","dicot-sim-7-5-20.rsml",115.91418,3.8692665,22.995466,2.2136955,1,23,23.499607,0.0675971,2.447314,46,66,2.009012,0.017874377,36.99426,93,47,47,1,"dicot","7","5"
"4677","dicot-sim-7-6-20.rsml",110.83785,4.2248664,22.995466,2.281693,1,23,23.499586,0.062882245,2.2267385,41,63,2.1302018,0.017761506,34.697292,83,42,42,1,"dicot","7","6"
"4678","dicot-sim-7-7-20.rsml",110.5062,3.5814,22.995466,2.2746043,1,23,23.499573,0.06404191,2.3896825,44,62,1.9774233,0.017760443,38.976006,89,45,45,1,"dicot","7","7"
"4679","dicot-sim-7-8-20.rsml",102.415924,3.2512,22.995466,2.3031812,1,23,23.499926,0.058929812,2.2810285,42,56,1.8789524,0.01718243,40.50821,85,43,43,1,"dicot","7","8"
"4680","dicot-sim-7-9-20.rsml",124.00107,4.4196,22.995466,2.2847517,1,23,23.500002,0.06280459,2.3940754,45,72,2.2333572,0.017744275,42.365623,91,46,46,1,"dicot","7","9"
"4681","dicot-sim-70-1-20.rsml",166.33176,3.3443334,12.996333,2.2787151,1,13,13.498939,0.15842937,9.18063,91,96,1.679481,0.035937466,30.728827,183,92,92,1,"dicot","70","1"
"4682","dicot-sim-70-10-20.rsml",162.21524,4.7497997,12.996333,2.298005,1,13,13.498781,0.16083984,7.810059,78,104,1.9066216,0.035721768,30.134825,157,79,79,1,"dicot","70","10"
"4683","dicot-sim-70-2-20.rsml",148.73083,3.4628665,12.996333,2.319921,1,13,13.499338,0.15604693,8.2101345,82,83,1.6491649,0.0369027,27.8188,165,83,83,1,"dicot","70","2"
"4684","dicot-sim-70-3-20.rsml",149.54448,3.1496,12.996333,2.3080692,1,13,13.498402,0.15934995,8.777547,87,87,1.5637484,0.03455175,29.239513,175,88,88,1,"dicot","70","3"
"4685","dicot-sim-70-4-20.rsml",154.7872,4.0470667,12.996333,2.3102362,1,13,13.499234,0.15518294,8.210216,82,92,1.7230242,0.034067478,31.047346,165,83,83,1,"dicot","70","4"
"4686","dicot-sim-70-5-20.rsml",157.22621,4.3434,12.996333,2.2614753,1,13,13.499632,0.15484828,8.070339,80,94,1.7965822,0.03604935,31.008137,161,81,81,1,"dicot","70","5"
"4687","dicot-sim-70-6-20.rsml",163.3945,3.4628665,12.996333,2.2669873,1,13,13.499724,0.15467349,8.272021,82,102,1.827985,0.036887486,29.228289,165,83,83,1,"dicot","70","6"
"4688","dicot-sim-70-7-20.rsml",167.27687,4.1994667,12.996333,2.2851794,1,13,13.498048,0.1665352,8.438206,83,104,1.8527573,0.03758035,29.173151,167,84,84,1,"dicot","70","7"
"4689","dicot-sim-70-8-20.rsml",163.96564,4.4365335,12.996333,2.285853,1,13,13.499591,0.15803552,8.776528,87,96,1.7294949,0.036763165,30.746351,175,88,88,1,"dicot","70","8"
"4690","dicot-sim-70-9-20.rsml",150.549,3.2766,12.996333,2.3009043,1,13,13.499808,0.15229253,8.510116,85,86,1.6123431,0.03435621,29.624931,171,86,86,1,"dicot","70","9"
"4691","dicot-sim-71-1-20.rsml",106.2058,2.8194,11.997267,2.316244,1,12,12.499715,0.12620926,5.0099263,51,61,1.8373742,0.03549054,30.011316,103,52,52,1,"dicot","71","1"
"4692","dicot-sim-71-10-20.rsml",101.81164,2.9548666,11.997267,2.3072195,1,12,12.499698,0.12967704,4.7152305,48,53,1.8606653,0.035916045,30.40019,97,49,49,1,"dicot","71","10"
"4693","dicot-sim-71-2-20.rsml",104.41148,2.54,11.997267,2.335405,1,12,12.499994,0.13211009,4.8133616,49,60,1.8757448,0.037020247,30.09371,99,50,50,1,"dicot","71","2"
"4694","dicot-sim-71-3-20.rsml",96.592094,2.3114,11.997267,2.2949345,1,12,12.499879,0.1259415,4.911634,50,49,1.6818441,0.034618333,27.933422,101,51,51,1,"dicot","71","3"
"4695","dicot-sim-71-4-20.rsml",97.121346,2.5823333,11.997267,2.258934,1,12,12.499935,0.1328999,5.108078,52,52,1.6273348,0.035645366,27.507874,105,53,53,1,"dicot","71","4"
"4696","dicot-sim-71-5-20.rsml",94.31483,2.4129999,11.997267,2.309713,1,12,12.499869,0.13221188,4.6169386,47,51,1.7407435,0.038805004,26.855074,95,48,48,1,"dicot","71","5"
"4697","dicot-sim-71-6-20.rsml",105.69453,2.6585333,11.997267,2.2662048,1,12,12.49987,0.13369857,4.936826,49,62,1.901932,0.03782475,28.002916,99,50,50,1,"dicot","71","6"
"4698","dicot-sim-71-7-20.rsml",100.9522,2.3367999,11.997267,2.2395177,1,12,12.499704,0.13035041,5.0099297,51,56,1.7343624,0.03760466,24.373081,103,52,52,1,"dicot","71","7"
"4699","dicot-sim-71-8-20.rsml",95.982025,2.1844,11.997267,2.229707,1,12,12.499976,0.13409814,4.735286,47,51,1.7762139,0.038861603,30.20014,95,48,48,1,"dicot","71","8"
"4700","dicot-sim-71-9-20.rsml",100.18727,2.1844,11.997267,2.2871394,1,12,12.499925,0.1329513,4.4330506,44,55,1.9928946,0.038685407,29.846388,89,45,45,1,"dicot","71","9"
"4701","dicot-sim-72-1-20.rsml",219.85716,3.2342665,33.993668,2.3214579,1,34,34.499546,0.13650712,2.0500805,55,150,3.3701382,0.03978767,26.675562,111,56,56,1,"dicot","72","1"
"4702","dicot-sim-72-10-20.rsml",258.34674,3.302,33.993668,2.2546265,1,34,34.499947,0.13976444,2.2452915,61,190,3.6696196,0.042163238,25.157822,123,62,62,1,"dicot","72","10"
"4703","dicot-sim-72-2-20.rsml",254.89867,3.2088666,33.993668,2.3077786,1,34,34.499966,0.13961521,2.06125,56,188,3.9356909,0.039394714,26.07297,113,57,57,1,"dicot","72","2"
"4704","dicot-sim-72-3-20.rsml",253.42474,3.0564666,33.993668,2.2174861,1,34,34.499767,0.14639804,2.0244477,55,189,3.980454,0.04007429,25.697529,111,56,56,1,"dicot","72","3"
"4705","dicot-sim-72-4-20.rsml",221.17021,2.8702,33.993668,2.3209655,1,34,34.49997,0.1316011,1.7449737,48,160,3.8889637,0.04092187,25.412859,97,49,49,1,"dicot","72","4"
"4706","dicot-sim-72-5-20.rsml",234.77557,3.0818667,33.993668,2.2658746,1,34,34.49974,0.14199401,2.144875,59,168,3.394506,0.03843059,26.650301,119,60,60,1,"dicot","72","5"
"4707","dicot-sim-72-6-20.rsml",256.15552,3.2088666,33.993668,2.2285876,1,34,34.499947,0.14070725,2.1448646,59,186,3.756874,0.038941383,28.231028,119,60,60,1,"dicot","72","6"
"4708","dicot-sim-72-7-20.rsml",251.07338,2.9040666,33.993668,2.3066146,1,34,34.49999,0.14222103,2.1085088,58,182,3.734024,0.037392788,23.97166,117,59,59,1,"dicot","72","7"
"4709","dicot-sim-72-8-20.rsml",230.28685,3.1496,33.993668,2.2875247,1,34,34.499622,0.1363793,2.1085277,58,162,3.3756413,0.039862934,26.085901,117,59,59,1,"dicot","72","8"
"4710","dicot-sim-72-9-20.rsml",266.94916,3.0988,33.993668,2.2856607,1,34,34.499714,0.1465636,2.3189147,63,197,3.6896741,0.040975112,25.576992,127,64,64,1,"dicot","72","9"
"4711","dicot-sim-73-1-20.rsml",88.529564,3.2427332,14.994467,2.249373,1,15,15.499941,0.047943145,3.3678675,36,53,2.0286002,0.019991172,27.001417,73,37,37,1,"dicot","73","1"
"4712","dicot-sim-73-10-20.rsml",80.00698,2.6416,14.994467,2.2721698,1,15,15.500001,0.046422414,2.9936483,32,46,2.0158432,0.019954436,26.351425,65,33,33,1,"dicot","73","10"
"4713","dicot-sim-73-2-20.rsml",79.90924,2.9548666,14.994467,2.2474997,1,15,15.499771,0.046002865,3.006003,33,47,1.951802,0.019596228,24.44174,67,34,34,1,"dicot","73","2"
"4714","dicot-sim-73-3-20.rsml",84.552025,2.667,14.994467,2.2624419,1,15,15.499967,0.04436794,3.1807563,34,47,2.030943,0.020261012,29.931068,69,35,35,1,"dicot","73","3"
"4715","dicot-sim-73-4-20.rsml",83.870476,2.6585333,14.994467,2.3087964,1,15,15.499887,0.046868138,2.9936707,32,49,2.136581,0.020752124,30.341188,65,33,33,1,"dicot","73","4"
"4716","dicot-sim-73-5-20.rsml",73.63375,2.5146,14.994467,2.260578,1,15,15.499925,0.046887387,2.9148822,32,41,1.8166825,0.020235764,26.11524,65,33,33,1,"dicot","73","5"
"4717","dicot-sim-73-6-20.rsml",78.05084,3.0226,14.994467,2.320451,1,15,15.499999,0.046852484,3.0059576,33,45,1.8954802,0.01999163,26.759699,67,34,34,1,"dicot","73","6"
"4718","dicot-sim-73-7-20.rsml",81.51006,2.5908,14.994467,2.2932563,1,15,15.499699,0.046974536,3.0971093,34,48,1.9414815,0.020225808,24.845121,69,35,35,1,"dicot","73","7"
"4719","dicot-sim-73-8-20.rsml",90.76516,3.2512,14.994467,2.304478,1,15,15.499872,0.046625588,3.0059826,33,56,2.2807667,0.020147258,30.01017,67,34,34,1,"dicot","73","8"
"4720","dicot-sim-73-9-20.rsml",74.604164,2.9464,14.994467,2.3249214,1,15,15.499867,0.044809483,2.6416225,29,39,2.0380788,0.0199798,27.828215,59,30,30,1,"dicot","73","9"
"4721","dicot-sim-74-1-20.rsml",115.704346,5.9435997,23.994534,2.395127,1,24,24.499914,0.047448765,2.89893,57,63,1.6000779,0.014591155,51.968517,115,58,58,1,"dicot","74","1"
"4722","dicot-sim-74-10-20.rsml",125.44509,5.655733,23.994534,2.444143,1,24,24.499937,0.048386216,3.0391974,57,66,1.770968,0.014679512,60.275608,115,58,58,1,"dicot","74","10"
"4723","dicot-sim-74-2-20.rsml",103.06522,5.334,23.994534,2.333547,1,24,24.499578,0.047733836,2.8926175,56,46,1.4029583,0.0144353965,55.003197,113,57,57,1,"dicot","74","2"
"4724","dicot-sim-74-3-20.rsml",104.364395,5.071533,23.994534,2.24287,1,24,24.499998,0.0472925,2.9325511,55,48,1.45208,0.014322056,52.627495,111,56,56,1,"dicot","74","3"
"4725","dicot-sim-74-4-20.rsml",102.50819,4.6312666,23.994534,2.2706404,1,24,24.49863,0.04943122,2.746493,54,45,1.4446214,0.014387481,54.39343,109,55,55,1,"dicot","74","4"
"4726","dicot-sim-74-5-20.rsml",103.44172,4.7836666,23.994534,2.3579497,1,24,24.49826,0.047988217,2.9386375,56,48,1.4097044,0.014494154,51.41968,113,57,57,1,"dicot","74","5"
"4727","dicot-sim-74-6-20.rsml",123.67434,5.190067,23.994534,2.223369,1,24,24.499908,0.04925528,2.9551833,59,64,1.6809223,0.014547592,55.329315,119,60,60,1,"dicot","74","6"
"4728","dicot-sim-74-7-20.rsml",113.290405,6.2145333,23.994534,2.3708067,1,24,24.498707,0.04886446,2.8050697,56,55,1.585566,0.014449764,51.14554,113,57,57,1,"dicot","74","7"
"4729","dicot-sim-74-8-20.rsml",116.61997,5.6896,23.994534,2.3842082,1,24,24.498753,0.048165552,3.0054255,60,56,1.5353538,0.014714096,55.95609,121,61,61,1,"dicot","74","8"
"4730","dicot-sim-74-9-20.rsml",107.09259,5.037667,23.994534,2.2776892,1,24,24.499739,0.046991356,2.7892818,54,53,1.5294971,0.014447343,57.384567,109,55,55,1,"dicot","74","9"
"4731","dicot-sim-75-1-20.rsml",44.811512,1.6679333,20.997334,2.3282974,1,21,21.499844,0.04122056,2.0471666,20,11,1.1655836,0.014036814,26.71554,41,21,21,1,"dicot","75","1"
"4732","dicot-sim-75-10-20.rsml",53.320312,1.9642667,20.997334,2.2078903,1,21,21.499996,0.043342028,2.1246274,24,18,1.3258463,0.01368246,34.430977,49,25,25,1,"dicot","75","10"
"4733","dicot-sim-75-2-20.rsml",43.67373,1.6679333,20.997334,2.2847502,1,21,21.499834,0.04169997,1.43801,18,10,1.2318832,0.011331645,34.55074,37,19,19,1,"dicot","75","2"
"4734","dicot-sim-75-3-20.rsml",43.98472,1.9388666,20.997334,2.2540174,1,21,21.499998,0.042171754,1.6819968,19,13,1.1834065,0.014379196,30.762386,39,20,20,1,"dicot","75","3"
"4735","dicot-sim-75-4-20.rsml",49.461544,1.9981333,20.997334,2.1976423,1,21,21.499968,0.04254735,2.1524498,23,14,1.2157208,0.014573363,31.613003,47,24,24,1,"dicot","75","4"
"4736","dicot-sim-75-5-20.rsml",47.493896,1.7610667,20.997334,2.3176339,1,21,21.499983,0.042035416,1.2844977,20,16,1.2996958,0.012949083,26.923508,41,21,21,1,"dicot","75","5"
"4737","dicot-sim-75-6-20.rsml",45.914864,1.5409334,20.997334,2.3355198,1,21,21.499996,0.040964615,1.8716949,20,16,1.2207438,0.014090673,28.011837,41,21,21,1,"dicot","75","6"
