"","image","specie","group","id","tot_root_length","tot_prim_length","mean_prim_length","tot_lat_length","mean_lat_length","width","depth","n_laterals","n_primary","mean_lat_density"
"7132","monocot-sim-291-10-20.rsml","monocot","291","10",490.20047,79,13.781978,294,2.1675987,6.544733,15.4939995,188,6,2.756087
"7133","monocot-sim-291-2-20.rsml","monocot","291","2",469.64972,79,13.808632,268,2.0795588,7.459133,15.4939995,186,6,2.711565
"7134","monocot-sim-291-3-20.rsml","monocot","291","3",494.5502,79,13.831835,295,2.099792,6.985,15.4939995,196,6,2.796692
"7135","monocot-sim-291-4-20.rsml","monocot","291","4",485.53958,80,13.831593,287,2.1075914,6.7564,15.4939995,191,6,2.7696035
"7136","monocot-sim-291-5-20.rsml","monocot","291","5",507.1257,79,13.823238,301,2.1423547,6.7564,15.4939995,198,6,2.8488438
"7137","monocot-sim-291-6-20.rsml","monocot","291","6",521.1128,80,13.910575,311,2.17736,7.230533,15.4939995,201,6,2.8500395
"7138","monocot-sim-291-7-20.rsml","monocot","291","7",518.7326,80,13.839326,317,2.2004879,7.6284666,15.4939995,198,6,2.8224366
"7139","monocot-sim-291-8-20.rsml","monocot","291","8",505.01962,79,13.750384,308,2.1667552,6.5024,15.4939995,195,6,2.8126335
"7140","monocot-sim-291-9-20.rsml","monocot","291","9",505.44064,80,13.745236,307,2.1362076,6.6802,15.4939995,198,6,2.840175
"7141","monocot-sim-292-1-20.rsml","monocot","292","1",564.23224,81,10.728099,336,2.0271494,7.1966667,18.4912,236,8,4.038867
"7142","monocot-sim-292-10-20.rsml","monocot","292","10",543.23096,79,10.419533,318,1.8924886,8.017933,18.4912,243,8,4.404103
"7143","monocot-sim-292-2-20.rsml","monocot","292","2",556.6584,80,10.5714035,324,1.9588677,8.771466,18.4912,241,8,4.7468553
"7144","monocot-sim-292-3-20.rsml","monocot","292","3",560.00336,80,10.7892065,331,2.0157008,10.574866,18.499666,235,8,4.3498425
"7145","monocot-sim-292-4-20.rsml","monocot","292","4",605.8467,81,10.8268,370,2.1021552,10.938933,18.4912,247,8,4.419825
"7146","monocot-sim-292-5-20.rsml","monocot","292","5",550.2962,80,10.56695,319,2.0162797,7.3406,18.499666,231,8,3.8790076
"7147","monocot-sim-292-6-20.rsml","monocot","292","6",550.96936,80,10.448592,321,1.9474194,7.0950665,18.4912,240,8,4.1327934
"7148","monocot-sim-292-7-20.rsml","monocot","292","7",544.5905,79,10.547979,320,1.9583268,6.8156667,18.4912,235,8,4.1063933
"7149","monocot-sim-292-8-20.rsml","monocot","292","8",551.9044,81,10.648959,321,1.9609774,8.017933,18.4912,238,8,4.089561
"7150","monocot-sim-292-9-20.rsml","monocot","292","9",510.1131,80,10.771398,282,1.8117175,10.253133,18.4912,234,8,3.9910676
"7151","monocot-sim-293-1-20.rsml","monocot","293","1",315.763,50,17.129307,215,3.0042617,4.0978665,27.499733,88,3,2.5575278
"7152","monocot-sim-293-10-20.rsml","monocot","293","10",306.91034,49,17.158178,198,2.9360428,3.9962666,27.499733,87,3,2.620909
"7153","monocot-sim-293-2-20.rsml","monocot","293","2",364.8016,49,17.133156,261,3.3699148,4.064,27.499733,93,3,2.6131308
"7154","monocot-sim-293-3-20.rsml","monocot","293","3",321.16147,49,17.149792,216,3.1730835,4.2672,27.491266,85,3,3.029588
"7155","monocot-sim-293-4-20.rsml","monocot","293","4",349.11594,49,17.125462,240,3.3453882,3.5136666,27.499733,89,3,2.5460765
"7156","monocot-sim-293-5-20.rsml","monocot","293","5",332.1231,49,17.115097,234,3.2648582,3.6322,27.491266,86,3,2.227476
"7157","monocot-sim-293-6-20.rsml","monocot","293","6",333.5657,49,17.164944,221,3.0330207,3.7168667,27.499733,93,3,2.6210423
"7158","monocot-sim-293-7-20.rsml","monocot","293","7",346.66257,49,17.136545,242,3.2805889,4.2756667,27.499733,90,3,2.7307436
"7159","monocot-sim-293-8-20.rsml","monocot","293","8",328.0307,49,17.112328,223,3.1089172,3.9115999,27.499733,89,3,2.6081824
"7160","monocot-sim-293-9-20.rsml","monocot","293","9",343.7527,49,17.123526,240,3.3607147,3.6999333,27.499733,87,3,2.5296278
"7161","monocot-sim-294-1-20.rsml","monocot","294","1",138.02798,66,4.7541585,16,0.7289585,7.0866,7.493,85,16,2.969012
"7162","monocot-sim-294-10-20.rsml","monocot","294","10",136.5375,67,4.8852983,14,0.7483682,7.2982664,7.493,78,16,3.399695
"7163","monocot-sim-294-2-20.rsml","monocot","294","2",142.75987,64,4.5734572,16,0.6627103,6.9596,7.493,105,16,3.8748019
"7164","monocot-sim-294-3-20.rsml","monocot","294","3",139.3447,68,4.8957915,13,0.6855287,6.7394667,7.493,89,16,3.9375348
"7165","monocot-sim-294-4-20.rsml","monocot","294","4",136.91971,65,4.681183,12,0.66689014,6.5193334,7.493,93,16,3.663011
"7166","monocot-sim-294-5-20.rsml","monocot","294","5",135.4442,68,4.840697,15,0.6987114,7.1204667,7.493,83,16,2.827831
"7167","monocot-sim-294-6-20.rsml","monocot","294","6",132.60384,65,4.741468,10,0.69195586,5.7065334,7.493,82,16,2.817351
"7168","monocot-sim-294-7-20.rsml","monocot","294","7",134.95995,65,4.681831,19,0.7064783,5.6811333,7.493,85,16,3.670443
"7169","monocot-sim-294-8-20.rsml","monocot","294","8",135.04506,66,4.7054586,12,0.6357204,6.417733,7.493,94,16,3.6459496
"7170","monocot-sim-294-9-20.rsml","monocot","294","9",134.45793,67,4.7591558,10,0.66262996,6.8326,7.493,88,16,3.6033177
"7171","monocot-sim-295-1-20.rsml","monocot","295","1",1357.6957,263,17.046886,837,3.0053897,5.0207334,27.491266,361,16,2.2482345
"7172","monocot-sim-295-10-20.rsml","monocot","295","10",1417.0131,264,16.979443,895,3.1208231,4.690533,27.499733,367,16,2.13719
"7173","monocot-sim-295-2-20.rsml","monocot","295","2",1344.5114,263,17.008291,827,3.081549,4.9445333,27.491266,348,16,2.147901
"7174","monocot-sim-295-3-20.rsml","monocot","295","3",1457.0422,263,17.035511,927,3.0765574,5.0122666,27.499733,385,16,2.187646
"7175","monocot-sim-295-4-20.rsml","monocot","295","4",1325.019,263,17.053955,812,3.0497267,4.6312666,27.491266,345,16,2.17822
"7176","monocot-sim-295-5-20.rsml","monocot","295","5",1431.8843,263,17.015137,911,3.1257198,4.8683333,27.491266,371,16,2.1601465
"7177","monocot-sim-295-6-20.rsml","monocot","295","6",1416.9982,263,17.021122,895,3.0605886,4.5973997,27.499733,374,16,2.0757828
"7178","monocot-sim-295-7-20.rsml","monocot","295","7",1331.9039,263,17.01801,814,2.9932659,4.9106665,27.499733,354,16,2.281446
"7179","monocot-sim-295-8-20.rsml","monocot","295","8",1420.498,263,17.065048,899,3.152356,5.427133,27.499733,364,16,2.2031832
"7180","monocot-sim-295-9-20.rsml","monocot","295","9",1396.1056,263,17.015413,874,3.053963,4.9868665,27.491266,368,16,2.3193872
"7181","monocot-sim-296-1-20.rsml","monocot","296","1",321.86914,48,24.427044,196,1.9501061,9.5758,24.993599,140,2,3.6219087
"7182","monocot-sim-296-10-20.rsml","monocot","296","10",301.33972,47,24.024092,170,1.8624389,8.4328,24.993599,136,2,3.5252285
"7183","monocot-sim-296-2-20.rsml","monocot","296","2",304.5215,47,24.026283,173,1.8858004,8.678333,24.993599,136,2,3.5410502
"7184","monocot-sim-296-3-20.rsml","monocot","296","3",335.35315,48,24.316002,201,1.9773871,8.729134,24.993599,145,2,3.7245402
"7185","monocot-sim-296-4-20.rsml","monocot","296","4",319.52484,47,24.053661,190,1.9249474,8.441267,24.993599,141,2,3.6693244
"7186","monocot-sim-296-5-20.rsml","monocot","296","5",298.36984,48,24.38304,173,1.8627144,9.000067,24.993599,134,2,3.4491541
"7187","monocot-sim-296-6-20.rsml","monocot","296","6",316.2613,48,24.735756,189,1.947371,11.6586,24.993599,137,2,3.4476628
"7188","monocot-sim-296-7-20.rsml","monocot","296","7",310.13663,48,24.547884,177,1.8779922,9.457267,24.993599,139,2,3.5213122
"7189","monocot-sim-296-8-20.rsml","monocot","296","8",303.55066,47,24.06038,173,1.8644512,6.8664665,24.993599,137,2,3.5550535
"7190","monocot-sim-296-9-20.rsml","monocot","296","9",311.99194,47,23.957594,182,1.927568,7.493,24.993599,137,2,3.581952
"7191","monocot-sim-297-1-20.rsml","monocot","297","1",1190.0363,245,15.105666,534,1.3466659,5.223933,20.497799,693,17,4.0129924
"7192","monocot-sim-297-10-20.rsml","monocot","297","10",1203.4485,245,15.122732,539,1.346177,5.0292,20.497799,703,17,4.152085
"7193","monocot-sim-297-2-20.rsml","monocot","297","2",1208.6646,245,15.111536,558,1.3596691,5.334,20.497799,700,17,4.1244597
"7194","monocot-sim-297-3-20.rsml","monocot","297","3",1254.0743,245,15.092304,579,1.3589996,4.7582664,20.497799,734,17,4.3159537
"7195","monocot-sim-297-4-20.rsml","monocot","297","4",1207.649,245,15.111723,547,1.3660206,5.7065334,20.497799,696,17,4.0910883
"7196","monocot-sim-297-5-20.rsml","monocot","297","5",1174.2588,245,15.105458,523,1.3315907,5.266267,20.497799,689,17,4.098117
"7197","monocot-sim-297-6-20.rsml","monocot","297","6",1227.6781,245,15.10039,583,1.3930719,5.1392665,20.497799,697,17,4.2124104
"7198","monocot-sim-297-7-20.rsml","monocot","297","7",1226.1898,245,15.096926,557,1.3503368,4.8768,20.497799,718,17,4.2151284
"7199","monocot-sim-297-8-20.rsml","monocot","297","8",1218.8928,245,15.129319,567,1.3957826,4.9699335,20.497799,689,17,4.03314
"7200","monocot-sim-297-9-20.rsml","monocot","297","9",1181.3751,245,15.110324,545,1.3635685,6.0113335,20.497799,678,17,4.010161
"7201","monocot-sim-298-1-20.rsml","monocot","298","1",452.8002,175,11.843474,104,0.9403735,3.8608,17.492132,280,16,2.6728652
"7202","monocot-sim-298-10-20.rsml","monocot","298","10",447.0749,175,11.8603325,93,0.96370614,3.5644667,17.492132,267,16,2.527476
"7203","monocot-sim-298-2-20.rsml","monocot","298","2",497.24573,175,11.8455305,142,0.99263686,3.9624,17.492132,310,16,2.9664657
"7204","monocot-sim-298-3-20.rsml","monocot","298","3",506.82242,175,11.835539,141,1.0174804,3.6406667,17.492132,312,16,2.8054953
"7205","monocot-sim-298-4-20.rsml","monocot","298","4",472.06808,175,11.861081,114,0.93784255,4.072467,17.492132,301,16,2.778168
"7206","monocot-sim-298-5-20.rsml","monocot","298","5",487.87195,175,11.87981,127,0.97001636,4.4873333,17.492132,307,16,2.9363859
"7207","monocot-sim-298-6-20.rsml","monocot","298","6",477.98032,175,11.8895035,111,0.93122405,3.6406667,17.492132,309,16,2.904794
"7208","monocot-sim-298-7-20.rsml","monocot","298","7",472.04486,176,11.858351,102,0.92258537,3.8692665,17.492132,306,16,2.9865348
"7209","monocot-sim-298-8-20.rsml","monocot","298","8",459.51416,175,11.867667,95,0.9048041,3.6491332,17.492132,298,16,2.930293
"7210","monocot-sim-298-9-20.rsml","monocot","298","9",433.83984,175,11.830303,90,0.95157534,3.3612666,17.492132,257,16,2.5903826
"7211","monocot-sim-299-1-20.rsml","monocot","299","1",309.38034,140,7.6722403,79,1.1138257,3.81,11.997267,140,20,2.104365
"7212","monocot-sim-299-10-20.rsml","monocot","299","10",329.8888,140,7.698357,99,1.2302209,3.4374666,11.997267,143,20,2.0948913
"7213","monocot-sim-299-2-20.rsml","monocot","299","2",314.47043,140,7.667859,86,1.1266658,3.7084,11.997267,143,20,1.9948976
"7214","monocot-sim-299-3-20.rsml","monocot","299","3",329.0948,140,7.6841927,98,1.2352891,3.8946667,11.997267,142,20,2.2622752
"7215","monocot-sim-299-4-20.rsml","monocot","299","4",318.95093,140,7.6628404,88,1.2094456,3.3866665,11.997267,137,20,2.0025024
"7216","monocot-sim-299-5-20.rsml","monocot","299","5",321.51114,140,7.675437,94,1.2000178,3.7253332,11.997267,140,20,2.0183709
"7217","monocot-sim-299-6-20.rsml","monocot","299","6",319.0874,140,7.7036195,92,1.2596568,4.2672,11.997267,131,20,1.8209673
"7218","monocot-sim-299-7-20.rsml","monocot","299","7",319.75958,140,7.683528,91,1.2123289,3.6829998,11.997267,137,20,2.1633227
"7219","monocot-sim-299-8-20.rsml","monocot","299","8",334.32736,140,7.700778,107,1.2521648,4.080933,11.997267,144,20,2.2203455
"7220","monocot-sim-299-9-20.rsml","monocot","299","9",319.1169,140,7.6868377,91,1.2820172,3.6576,11.997267,129,20,1.8123971
"7221","monocot-sim-3-1-20.rsml","monocot","3","1",223.71156,65,9.974476,85,1.4797138,2.8024666,14.994467,104,7,2.104035
"7222","monocot-sim-3-10-20.rsml","monocot","3","10",227.46767,65,10.007479,96,1.5283041,3.1580665,14.994467,103,7,2.0495646
"7223","monocot-sim-3-2-20.rsml","monocot","3","2",243.17911,65,10.00513,105,1.5740285,3.2766,14.994467,110,7,2.2035205
"7224","monocot-sim-3-3-20.rsml","monocot","3","3",244.32845,65,9.996708,101,1.5161002,3.7422667,14.994467,115,7,2.2498372
"7225","monocot-sim-3-4-20.rsml","monocot","3","4",235.02383,65,9.9873495,93,1.5876187,3.4459333,14.994467,104,7,2.0552888
"7226","monocot-sim-3-5-20.rsml","monocot","3","5",231.11171,65,9.991899,98,1.5800822,3.1496,14.994467,102,7,2.1131682
"7227","monocot-sim-3-6-20.rsml","monocot","3","6",237.58498,65,10.011772,102,1.5802128,3.7761333,14.994467,106,7,2.2454789
"7228","monocot-sim-3-7-20.rsml","monocot","3","7",231.07072,65,10.024643,94,1.5323645,2.8871334,14.994467,105,7,2.1471267
"7229","monocot-sim-3-8-20.rsml","monocot","3","8",227.1097,65,10.035813,85,1.508259,3.0649333,14.994467,104,7,2.1622107
"7230","monocot-sim-3-9-20.rsml","monocot","3","9",249.30441,65,9.9808,111,1.708941,3.6322,14.994467,105,7,2.2177505
"7231","monocot-sim-30-1-20.rsml","monocot","30","1",237.53223,89,9.294843,75,1.1474911,10.2362,13.995399,126,10,2.1546338
"7232","monocot-sim-30-10-20.rsml","monocot","30","10",256.66824,87,9.174007,92,1.2400608,11.811,13.995399,133,10,2.3387723
"7233","monocot-sim-30-2-20.rsml","monocot","30","2",244.65128,91,9.514605,79,1.1500401,10.676467,13.995399,130,10,2.192255
"7234","monocot-sim-30-3-20.rsml","monocot","30","3",264.7358,91,9.641795,94,1.2751361,11.049,13.995399,132,10,2.2493625
"7235","monocot-sim-30-4-20.rsml","monocot","30","4",225.66075,89,9.351579,70,1.1591668,10.143066,13.995399,114,10,2.1579022
"7236","monocot-sim-30-5-20.rsml","monocot","30","5",249.22578,87,9.167595,85,1.1584547,11.176,13.995399,136,10,2.4869049
"7237","monocot-sim-30-6-20.rsml","monocot","30","6",234.4838,84,9.014484,74,1.1276479,8.4074,13.995399,128,10,2.3686295
"7238","monocot-sim-30-7-20.rsml","monocot","30","7",238.28775,85,8.96553,78,1.1260031,9.262533,13.995399,132,10,2.4822586
"7239","monocot-sim-30-8-20.rsml","monocot","30","8",248.53864,89,9.579552,91,1.1749473,10.684934,13.995399,130,10,2.2341132
"7240","monocot-sim-30-9-20.rsml","monocot","30","9",241.34088,88,9.405281,81,1.1329852,11.438466,13.995399,130,10,2.3243685
"7241","monocot-sim-300-1-20.rsml","monocot","300","1",719.6661,124,8.836697,417,2.1506064,5.342467,14.994467,273,15,3.2583003
"7242","monocot-sim-300-10-20.rsml","monocot","300","10",704.41766,124,8.828538,400,2.1584506,5.207,14.994467,265,15,3.2178445
"7243","monocot-sim-300-2-20.rsml","monocot","300","2",684.556,124,8.852068,381,2.0512094,5.9266667,14.994467,269,15,3.3594987
"7244","monocot-sim-300-3-20.rsml","monocot","300","3",709.6251,124,8.88146,401,2.12695,5.503333,14.994467,271,15,3.2412708
"7245","monocot-sim-300-4-20.rsml","monocot","300","4",716.95483,124,8.841493,416,2.1562076,6.1298666,14.994467,271,15,3.363514
"7246","monocot-sim-300-5-20.rsml","monocot","300","5",694.9364,124,8.739745,394,2.0882962,3.9115999,14.994467,270,15,3.5128016
"7247","monocot-sim-300-6-20.rsml","monocot","300","6",744.15594,124,8.788591,426,2.1410034,5.5118,14.994467,286,15,3.5478704
"7248","monocot-sim-300-7-20.rsml","monocot","300","7",722.87213,124,8.892439,431,2.2161107,6.1806664,14.994467,266,15,3.1091974
"7249","monocot-sim-300-8-20.rsml","monocot","300","8",706.21436,124,8.886418,411,2.1950893,5.7742667,14.994467,261,15,3.1198986
"7250","monocot-sim-300-9-20.rsml","monocot","300","9",723.03656,125,8.803363,413,2.1807597,4.9360666,14.994467,271,15,3.309188
"7251","monocot-sim-301-1-20.rsml","monocot","301","1",18.040564,8,8.500001,2,0.8673238,0.8043333,7.992533,11,1,4.577611
"7252","monocot-sim-301-10-20.rsml","monocot","301","10",19.920675,8,8.499789,4,1.0382624,0.92286664,7.992533,11,1,3.7455747
"7253","monocot-sim-301-2-20.rsml","monocot","301","2",23.375456,8,8.4995365,5,0.9917279,1.1260667,7.992533,15,1,5.9143367
"7254","monocot-sim-301-3-20.rsml","monocot","301","3",20.137848,8,8.499984,3,1.0579877,1.4562666,7.992533,11,1,3.923681
"7255","monocot-sim-301-4-20.rsml","monocot","301","4",23.669397,8,8.49967,7,1.1669021,1.4986,7.992533,13,1,5.1257925
"7256","monocot-sim-301-5-20.rsml","monocot","301","5",18.307682,8,8.499603,4,1.0897863,1.143,7.992533,9,1,3.0647461
"7257","monocot-sim-301-6-20.rsml","monocot","301","6",21.057615,8,8.499582,3,0.8970023,1.1006666,7.992533,14,1,5.2440495
"7258","monocot-sim-301-7-20.rsml","monocot","301","7",21.558203,8,8.499876,5,1.0044866,1.1091334,7.992533,13,1,4.6371927
"7259","monocot-sim-301-8-20.rsml","monocot","301","8",27.268007,8,8.499354,8,1.0427029,1.6001999,7.992533,18,1,4.6501226
"7260","monocot-sim-301-9-20.rsml","monocot","301","9",15.12936,8,8.499712,2,1.1049415,1.143,7.992533,6,1,2.3557115
"7261","monocot-sim-302-1-15.rsml","monocot","302","1",1218.2126,90,8.752272,769,1.9963307,7.662333,16.493067,562,11,11.273834
"7262","monocot-sim-302-10-16.rsml","monocot","302","10",1544.2357,110,9.765496,1000,2.0681884,9.609667,17.991667,690,12,10.836793
"7263","monocot-sim-302-2-15.rsml","monocot","302","2",1240.4706,92,8.8862505,789,2.0261009,8.6105995,16.493067,564,11,10.819351
"7264","monocot-sim-302-3-16.rsml","monocot","302","3",1576.004,110,9.669381,1026,2.0886567,8.144934,17.991667,699,12,10.856436
"7265","monocot-sim-302-4-15.rsml","monocot","302","4",1176.2458,91,8.910709,745,1.9392606,8.475133,16.493067,556,11,10.739286
"7266","monocot-sim-302-5-16.rsml","monocot","302","5",1482.863,109,9.663321,947,2.0524077,10.3886,17.991667,666,12,10.431843
"7267","monocot-sim-302-6-15.rsml","monocot","302","6",1247.031,90,8.773946,801,2.0471838,7.3236666,16.501534,562,11,11.225966
"7268","monocot-sim-302-7-15.rsml","monocot","302","7",1227.5372,91,8.827561,778,1.9832178,9.516533,16.493067,570,11,11.361871
"7269","monocot-sim-302-8-15.rsml","monocot","302","8",1195.4628,92,8.967571,768,2.0236523,8.957733,16.493067,542,11,10.310464
"7270","monocot-sim-302-9-15.rsml","monocot","302","9",1233.7534,89,8.882786,775,2.0142603,8.246533,16.493067,564,11,11.585932
"7271","monocot-sim-303-1-20.rsml","monocot","303","1",287.39227,14,14.499999,175,1.5076923,3.8692665,13.995399,181,1,17.31229
"7272","monocot-sim-303-10-20.rsml","monocot","303","10",291.147,14,14.499995,172,1.4953892,3.6152666,13.995399,185,1,17.69489
"7273","monocot-sim-303-2-20.rsml","monocot","303","2",305.32553,14,14.499872,192,1.5469445,4.0132,13.995399,188,1,17.982044
"7274","monocot-sim-303-3-20.rsml","monocot","303","3",277.09555,14,14.499762,159,1.4670155,3.2003999,13.995399,179,1,17.121382
"7275","monocot-sim-303-4-20.rsml","monocot","303","4",285.04123,14,14.4998665,170,1.5284824,4.2079334,13.995399,177,1,16.44849
"7276","monocot-sim-303-5-20.rsml","monocot","303","5",278.3594,14,14.499996,160,1.4418546,3.2681334,13.995399,183,1,17.50359
"7277","monocot-sim-303-6-20.rsml","monocot","303","6",289.95404,14,14.499682,172,1.4970349,3.3104665,13.995399,184,1,17.599768
"7278","monocot-sim-303-7-20.rsml","monocot","303","7",294.1146,14,14.4999895,175,1.5033042,3.7168667,13.995399,186,1,17.877756
"7279","monocot-sim-303-8-20.rsml","monocot","303","8",280.06604,14,14.499802,167,1.5003743,3.3866665,13.995399,177,1,16.930017
"7280","monocot-sim-303-9-20.rsml","monocot","303","9",281.07822,14,14.499934,167,1.4976311,3.3104665,13.995399,178,1,17.108912
"7281","monocot-sim-304-1-20.rsml","monocot","304","1",238.92474,60,15.651853,98,1.3562874,4.9445333,23.494999,130,4,2.955757
"7282","monocot-sim-304-10-20.rsml","monocot","304","10",252.32164,60,15.62645,104,1.3655815,4.5466,23.494999,139,4,2.7797117
"7283","monocot-sim-304-2-20.rsml","monocot","304","2",250.51103,60,15.623709,108,1.4031062,4.6058664,23.494999,134,4,2.8125734
"7284","monocot-sim-304-3-20.rsml","monocot","304","3",261.29068,60,15.717926,108,1.3406687,5.4525332,23.494999,148,4,3.2972567
"7285","monocot-sim-304-4-20.rsml","monocot","304","4",255.5639,60,15.672254,107,1.4181983,5.6896,23.494999,136,4,2.8761024
"7286","monocot-sim-304-5-20.rsml","monocot","304","5",256.37332,60,15.628736,112,1.3651998,5.3255334,23.494999,142,4,3.0133862
"7287","monocot-sim-304-6-20.rsml","monocot","304","6",269.27844,60,15.679079,115,1.3770808,4.7413335,23.494999,150,4,3.0475829
"7288","monocot-sim-304-7-20.rsml","monocot","304","7",261.6478,61,15.614046,116,1.3550453,5.3932667,23.494999,147,4,3.096701
"7289","monocot-sim-304-8-20.rsml","monocot","304","8",252.02013,60,15.684996,104,1.3144453,5.071533,23.494999,144,4,2.8847563
"7290","monocot-sim-304-9-20.rsml","monocot","304","9",261.16135,60,15.690191,115,1.417147,4.6397333,23.494999,140,4,3.113021
